name,phone,address,zip,cuisine,website,id,road_name,road_dir,road_number,city
Adrienne's Pizza Bar,(212) 248-3838,"54 Stone Street, New York",10004,"Italian,Pizza",,zomato_2_6201,7Th,N,2022.0,phoenix
The Bao,(212) 388-9238,"13 Saint Marks Place, New York",10003,Chinese,,zomato_2_6207,7Th,N,5150.0,phoenix
12 Chairs,(212) 254-8640,"56 MacDougal Streeet, New York",10012,Mediterranean,,zomato_2_6241,Washington,W,11.0,phoenix
El Cocotero,(212) 206-8930,"228 West 18th Street, New York",10011,"Latin American,Venezualan",,zomato_2_6244,Baseline,E,2160.0,phoenix
Beauty & Essex,(212) 614-0146,"146 Essex Street, New York",10002,"American,Fusion",,zomato_2_6257,,,,
Mighty Quinn's Barbeque,(212) 677-3733,"103 2nd Avenue, New York",10003,BBQ,,zomato_2_6279,,,,
Luke's Lobster,(212) 387-8487,"93 E 7th Street, New York",10009,Seafood,,zomato_2_6301,Tatum,N,21001.0,phoenix
The Grey Dog,(212) 462-0041,"49 Carmine Street, New York",10014,"Cafe,Sandwich",,zomato_2_6323,,,,
Junior's,(212) 302-2000,"1515 Broadway, New York",10036,"American,Desserts",,zomato_2_6335,,,,
NGam,(212) 777-8424,"99 3rd Avenue, New York",10003,Thai,,zomato_2_6373,19Th,N,15414.0,phoenix
The Spotted Pig,(212) 620-0393,"314 W 11th Street, New York",10014,Burger,,zomato_2_6446,Bell,W,2340.0,phoenix
Somtum Der,(212) 260-8570,"85 Avenue A, New York",10009,Thai,,zomato_2_6510,Thomas,W,4434.0,phoenix
The MasalaWala,(212) 358-9300,"179 Essex Street, New York",10002,Indian,,zomato_2_6513,,,,
Cowgirl Seahorse,(212) 608-7873,"259 Front Street, New York",10038,Mexican,,zomato_2_6604,Cave,N,13035.0,phoenix
Bobwhite Lunch & Supper Counter,(212) 228-2972,"94 Avenue C, New York",10009,Southern,,zomato_2_6678,Central,N,1401.0,phoenix
Ponty Bistro,(212) 777-1616,"218 3rd Avenue, New York",10003,"African,French",,zomato_2_6691,Nacogdoches,,2442.0,san antonio
Becco,(212) 397-7597,"355 West 46th Street, New York",10036,Italian,,zomato_2_6779,La Cantera,,17603.0,san antonio
Ofrenda,(212) 924-2305,"113 7th Avenue South, New York",10014,Mexican,,zomato_2_6784,Nacogdoches,,2447.0,san antonio
BCD Tofu House,(212) 967-1900,"5 West 32nd Street, New York",10001,Korean,,zomato_2_6805,,,,
Extra Virgin,(212) 691-9359,"259 W 4th Street, New York",10014,Mediterranean,,zomato_2_6821,Wagon Wheel,,2611.0,san antonio
Colicchio & Sons,(212) 400-6699,"85 10th Avenue, New York",10011,New American,,zomato_2_6837,Broadway,,8142.0,san antonio
Joe's Shanghai,(212) 233-8888,"9 Pell Street, New York",10013,Chinese,,zomato_2_6845,,,,
Sakagura,(212) 953-7253,"211 E 43rd Street, New York",10017,Japanese,,zomato_2_6852,Military,NW,2211.0,san antonio
Pure Thai Cookhouse,(212) 581-0999,"766 9th Avenue #2, New York",10019,Thai,,zomato_2_6885,Loop 1604 W,N,1207.0,san antonio
Mooncake Foods,(212) 219-8888,"28 Watts Street, New York",10013,"Asian,Chinese,Vietnamese",,zomato_2_6891,19Th,SW,822.0,san antonio
Barbuto,(212) 924-9700,"775 Washington Street, New York",10014,Italian,,zomato_2_6892,,,,
L'Artusi,(212) 255-5757,"228 West 10th Street, New York",10014,Italian,,zomato_2_6904,Evers,,5750.0,san antonio
Rubirosa,(212) 965-0500,"235 Mulberry Street, New York",10012,"Italian,Pizza",,zomato_2_6920,,,,
Cafe Orlin,(212) 777-1447,"41 Saint Marks Place, New York",10003,"American,Middle Eastern",,zomato_2_6921,,,,
Blue Hill,(212) 539-1776,"75 Washington Place, New York",10011,American,,zomato_2_6939,,,,
Vanessa's Dumpling House,(212) 625-8008,"118A Eldridge Street, New York",10002,Chinese,,zomato_2_6942,,,,
Great N.Y. Noodletown,(212) 349-0923,"28 Bowery, New York",10013,Chinese,,zomato_2_6962,Loop 410,NW,6424.0,san antonio
Risotteria,(212) 924-6664,"270 Bleecker Street, New York",10014,Italian,,zomato_2_6969,,,,
Cha-An,(212) 228-8030,"230 East 9th Street, New York",10003,"Japanese,Cafe",,zomato_2_6990,Lockhill Selma,,2249.0,san antonio
Big Wong,(212) 964-0540,"67 Mott Street, New York",10013,"Chinese,Cantonese",,zomato_2_7009,Alamo,S,1024.0,san antonio
Sushi Yasuda,(212) 972-1001,"204 East 43rd Street, New York",10017,Sushi,,zomato_2_7011,Loop 1604 W,N,389.0,san antonio
Cuba,(212) 420-7878,"222 Thompson Street, New York",10012,Cuban,,zomato_2_7025,Fredericksburg,,3700.0,san antonio
Yakitori Totto,(212) 245-4555,"251 W 55th Street, New York",10019,Japanese,,zomato_2_7047,Basse,E,999.0,san antonio
Tartine,(212) 229-2611,"253 West 11th Street, New York",10014,"French,Cafe",,zomato_2_7054,,,,
Sweet Revenge,(212) 242-2240,"62 Carmine Street, New York",10014,Desserts,,zomato_2_7057,Vance Jackson,,1106.0,san antonio
Barrio Chino,(212) 228-6710,"253 Broome Street, New York",10002,Mexican,,zomato_2_7071,,,,
La Esquina,(646) 613-7100,"114 Kenmare Street, New York",10012,Mexican,,zomato_2_7133,Babcock,,5802.0,san antonio
Pylos,(212) 473-0220,"128 E 7th Street, New York",10009,Greek,,zomato_2_7140,Huebner,,11267.0,san antonio
ABC Kitchen,(212) 475-5829,"35 East 18th Street, New York",10003,Healthy Food,,zomato_2_7156,,,,
Woorijip,(212) 244-1115,"12 West 32nd Street, New York",10001,Korean,,zomato_2_7187,Broadway,,7701.0,san antonio
Westville,(212) 677-2033,"173 Avenue A, New York",10009,American,,zomato_2_7201,New Braunfels,N,6462.0,san antonio
The Meatball Shop,(212) 982-8895,"84 Stanton Street, New York",10002,"American,Italian,Sandwich",,zomato_2_7211,,,,
Eleven Madison Park,(212) 889-0905,"11 Madison Avenue, New York",10010,New American,,zomato_2_7222,Grissom,,8733.0,san antonio
Gato,(212) 334-6400,"324 Lafayette Street, New York",10012,"Mediterranean,Spanish",,zomato_2_7232,,,,
Capizzi,(212) 695-6900,"547 9th Avenue, New York",10018,"Pizza,Italian",,zomato_2_7251,Bandera,,612.0,san antonio
Pepolino Ristorante,(212) 966-9983,"281 West Broadway, New York",10013,Italian,,zomato_2_7314,,,,
Tasty Hand-Pulled Noodles,(212) 791-1817,"1 Doyers Street, New York",10013,Chinese,,zomato_2_7321,Loop 410,NE,847.0,san antonio
Pellegrino's,(212) 226-3177,"138 Mulberry Street, New York",10013,Italian,,zomato_2_7332,Fm 2252,,18816.0,san antonio
Il Corallo Trattoria,(212) 941-7119,"176 Prince Street, New York",10012,Italian,,zomato_2_7405,Broadway,,5800.0,san antonio
Via Quadronno,(212) 650-9880,"25 E 73rd Street, New York",10021,"Italian,Ice Cream",,zomato_2_7409,,,,
Atera,(212) 226-1444,"77 Worth Street, New York",10013,American,,zomato_2_7418,Afterglow,,824.0,san antonio
Emporio,(212) 966-1234,"231 Mott Street, New York",10012,"Italian,Pizza",,zomato_2_7426,La Cantera,,15900.0,san antonio
Lam Zhou Hand Made Noodle & Dumpling,(212) 566-6933,"144 East Broadway, New York",10002,Chinese,,zomato_2_7428,H W Interstate 10,,9502.0,san antonio
Hillstone,(212) 689-1090,"378 Park Avenue South, New York",10010,American,,zomato_2_7457,,,,
La Lanterna di Vittorio,(212) 529-5945,"129 Macdougal Street, New York",10012,"Desserts,Italian,Pizza",,zomato_2_7468,Broadway,,4003.0,san antonio
The Green Table,(212) 741-6623,"Chelsea Market, 75 9th Avenue, New York",10011,American,,zomato_2_7484,Loop 410,NW,6719.0,san antonio
Daniel,(212) 288-0033,"60 E 65th Street, New York",10065,French,,zomato_2_7489,West,,12403.0,san antonio
Degustation,(212) 979-1012,"239 E 5th Street, New York",10003,"American,French,Spanish",,zomato_2_7520,Loop 1604 E,N,3830.0,san antonio
Sushi Nakazawa,(212) 924-2212,"23 Commerce Street, New York",10014,"Sushi,Japanese",,zomato_2_7552,,,,
Boqueria,(212) 255-4160,"53 W 19th Street, New York",10011,"Spanish,Tapas",,zomato_2_7555,Evers,,5714.0,san antonio
Bubby's,(212) 219-0666,"120 Hudson Street, , New York",10013,"American,BBQ",,zomato_2_7577,,,,
Lombardi's Pizza,(212) 941-7994,"32 Spring Street, New York",10012,"Pizza,Italian",,zomato_2_7578,,,,
Zutto Japanese American Pub,(212) 233-3287,"77 Hudson Street, New York",10013,"Ramen,Sushi",,zomato_2_7585,Wetmore,,13465.0,san antonio
Caracas Arepa Bar,(212) 529-2314,"93 E 7th Street, New York",10009,"Latin American,Venezualan",,zomato_2_7600,Nacogdoches,,1896.0,san antonio
Saxon and Parole,(212) 254-0350,"316 Bowery, New York",10012,American,,zomato_2_7667,Huebner,,9386.0,san antonio
Buddakan,(212) 989-6699,"75 9th Avenue, New York",10011,"Chinese,Fusion,Asian",,zomato_2_7689,Sports Arena,,3455.0,san diego
