name,address,zip,phone,website,cuisine,id,road_name,road_dir,road_number,city
basta pasta,"84 7th Ave,New York",10011,(212) 229-1888,http://www.bastapastanyc.com,Italian Restaurants;Mediterranean Restaurants;Restaurants,yellow_pages_1_2026,7Th,,84.0,new york
cup & saucer,"89 Canal St,New York",10002,(212) 925-3298,http://www.cupandsaucerny.com;http://cupandsaucernewyork.com,American Restaurants;Sandwich Shops;Hamburgers & Hot Dogs;Take Out Restaurants;Restaurants,yellow_pages_1_2049,Canal,,89.0,new york
vanessa's dumpling house,"118 Eldridge St,New York",10002,(212) 625-8008,http://www.vanessas.com,Chinese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_2053,Eldridge,,118.0,new york
bistango restaurant,"415 3rd Ave,New York",10016,(212) 725-8484,http://www.bistangonyc.com;http://bistangorestaurant.com,Italian Restaurants;Pizza;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurant Delivery Service;Mediterranean Restaurants;Caterers;Seafood Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_2067,3Rd,,415.0,new york
mamoun's restaurant,"119 Macdougal St,New York",10012,(212) 674-8685,http://www.mamouns.com,Middle Eastern Restaurants;Family Style Restaurants;Mediterranean Restaurants;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_2075,Macdougal,,119.0,new york
the clam,"420 Hudson St,New York",10014,(212) 242-7420,http://www.theclamnyc.com,Seafood Restaurants;Caterers;Restaurants,yellow_pages_1_2080,Hudson,,420.0,new york
bar bacon,"836 9th Ave,New York",10019,(646) 362-0622,,Sandwich Shops;Bars;Health Food Restaurants;Bar & Grills;Taverns;Restaurants,yellow_pages_1_2082,9Th,,836.0,new york
kottu house,"250 Broome St,New York",10002,(646) 781-9222,,Thai Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_2102,Broome,,250.0,new york
la lanterna,"129 Macdougal St,New York",10012,(212) 529-5945,http://www.lalanternacaffe.com;http://lalanterna.com;http://lalanternacaffe.com/page/1rjs6/The_Bar_Next_Door.html,Coffee Shops;Dessert Restaurants;Ice Cream & Frozen Desserts;Coffee & Tea;Italian Restaurants;Coffee & Espresso Restaurants;Restaurants,yellow_pages_1_2104,Macdougal,,129.0,new york
woorijip,"12 W 32nd St # 4,New York",10001,(212) 244-1115,http://woorijipnyc.com,Korean Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_2146,32Ndst,W,12.0,
lantern thai,"85 Avenue A,New York",10009,(212) 260-8570,http://www.lanternthai.com,Thai Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_2166,Avenue A,,85.0,new york
prince street pizza,"27 Prince St,New York",10012,(212) 966-4100,http://www.princestpizza.com,Pizza;Take Out Restaurants;Caterers;American Restaurants;Restaurants,yellow_pages_1_2211,Prince,,27.0,new york
sd26 restaurant & wine bar,"19 E 26th St Frnt 1,New York",10010,(212) 265-5959,http://www.sd26ny.com,Fine Dining Restaurants;Italian Restaurants;Caterers;Restaurants;Banquet Halls & Reception Facilities,yellow_pages_1_2215,26Thst,E,19.0,new york
tasty hand-pulled noodles,"1 Doyers St Fl Ground,New York",10013,(212) 791-1817,http://www.tastyhandpullednoodlesnyc.com;http://tastyhandpullednoodles.com,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_2223,Doyers,,1.0,new york
malaparte,"753 Washington St,New York",10014,(212) 255-2122,http://www.malapartenyc.com,Italian Restaurants;Take Out Restaurants;Mediterranean Restaurants;Restaurants,yellow_pages_1_2235,Washington,,753.0,new york
bruno restaurant,"240 E 58th St,New York",10022,(212) 688-4190,,Italian Restaurants;Steak Houses;Restaurants,yellow_pages_1_2240,58Th,E,240.0,new york
ngam,"99 3rd Ave,New York",10003,(212) 777-8424,http://www.ngamnyc.com,Thai Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_2261,3Rd,,99.0,new york
tartine restaurant,"285 W 4th St,New York",10014,(212) 229-2611,http://www.tartinecafenyc.com,Family Style Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_2279,4Th,W,285.0,new york
el cocotero,"228 W 18th St,New York",10011,(212) 206-8930,Email Business,Mexican Restaurants;Latin American Restaurants;Caribbean Restaurants;Cuban Restaurants;Take Out Restaurants;Spanish Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurant Delivery Service;Restaurants,yellow_pages_1_2280,18Th,W,228.0,new york
yakiniku west,"218 E 9th St,New York",10003,(212) 979-9238,http://yakinikuwest.com,Japanese Restaurants;Family Style Restaurants;Korean Restaurants;Restaurants,yellow_pages_1_2303,9Th,E,218.0,new york
nish noosh,"88 Reade St,New York",10013,(212) 964-1318,http://www.nishnushnyc.com,Take Out Restaurants;Caterers;Indian Restaurants;American Restaurants;Sandwich Shops;Vegetarian Restaurants;Kosher Restaurants;Health Food Restaurants;Restaurants,yellow_pages_1_2329,Reade,,88.0,new york
niu noodle,"15 Greenwich Ave,New York",10014,(212) 488-9888,http://www.niunoodleny.com;http://niunoodlehousenyc.com;http://niunoodleny-hub.com,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_2349,Greenwich,,15.0,new york
bcd tofu house,"5 W 32nd St,New York",10001,(212) 967-1900,http://www.bcdtofu.com,Korean Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_2368,32Nd,W,5.0,new york
da mikele,"275 Church St,New York",10013,(212) 925-8800,,Pizza;Italian Restaurants;Restaurants,yellow_pages_1_2407,Church,,275.0,new york
yakitori totto,"251 W 55th St,New York",10019,(212) 245-4555,http://www.restauranti.com;http://tottonyc.com,Family Style Restaurants;Japanese Restaurants;Asian Restaurants;Bar & Grills;Restaurants,yellow_pages_1_2409,55Th,W,251.0,new york
benito one,"174 Mulberry St,New York",10013,(212) 226-9171,http://www.benitoone.com;http://benito2.com;http://www.benitoone.com/benito/Welcome.html,Italian Restaurants;Mediterranean Restaurants;Breakfast Brunch & Lunch Restaurants;Seafood Restaurants;Restaurants,yellow_pages_1_2414,Mulberry,,174.0,new york
fuzhou 1 no taste,"144 E Broadway,New York",10002,(212) 566-6933,,Chinese Restaurants;Restaurants,yellow_pages_1_2426,Broadway,E,144.0,new york
eleven madison park,"11 Madison Ave,New York",10010,(212) 889-0905,http://www.elevenmadisonpark.com,American Restaurants;French Restaurants;Fine Dining Restaurants;Seafood Restaurants;Bar & Grills;Breakfast Brunch & Lunch Restaurants;Bars;Cocktail Lounges;Night Clubs;Restaurants,yellow_pages_1_2445,Madison,,11.0,new york
zutto japanese restaurant,"77 Hudson St,New York",10013,(212) 233-3287,,Japanese Restaurants;Sushi Bars;Asian Restaurants;Bars;American Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_2470,Hudson,,77.0,new york
rubirosa,"235 Mulberry St # A,New York",10012,(212) 965-0500,http://www.rubirosanyc.com;http://rubirosanyc.com/dinner.html,Italian Restaurants;Mediterranean Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_2473,Mulberry,,235.0,new york
oscar's place,"466 Hudson St,New York",10014,(212) 741-6479,,Hamburgers & Hot Dogs;Family Style Restaurants;Restaurants,yellow_pages_1_2486,Hudson,,466.0,new york
xiang ying restaurant,"68 Forsyth St,New York",10002,(212) 625-8299,,Family Style Restaurants;Chinese Restaurants;Restaurants,yellow_pages_1_2505,Forsyth,,68.0,new york
ancora restaurant,"8 Stone St,New York",10004,(212) 480-3880,http://www.ristoranteantica.com,Italian Restaurants;Mediterranean Restaurants;Take Out Restaurants;Caterers;Family Style Restaurants;Pasta;Seafood Restaurants;Fine Dining Restaurants;Restaurants,yellow_pages_1_2508,Stone,,8.0,new york
cooper's craft & kitchen,"87 2nd Ave,New York",10003,(646) 606-2384,http://coopersnyc.com,American Restaurants;Fine Dining Restaurants;Hamburgers & Hot Dogs;Bars;Night Clubs;Restaurants,yellow_pages_1_2514,2Nd,,87.0,new york
the meatball shop,"84 Stanton St,New York",10002,(212) 982-8895,http://www.meatballshop.com;http://www.themeatballshop.com,Italian Restaurants;Take Out Restaurants;American Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurant Delivery Service;Mediterranean Restaurants;Restaurants,yellow_pages_1_2517,Stanton,,84.0,new york
pizza mezzaluna,"146 W Houston St,New York",10012,(212) 533-1242,http://www.pizzamezzalunanyc.com,Pizza;Italian Restaurants;Restaurants,yellow_pages_1_2562,Houston,W,146.0,new york
maharlika filipino moderno,"111 1st Ave Frnt 1,New York",10003,(646) 392-7880,http://www.maharlikanyc.com,Filipino Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_2564,1St,,111.0,new york
scarpetta,"355 W 14th St,New York",10014,(212) 691-0555,http://www.scarpettanyc.com;http://www.scarpettarestaurants.com,Italian Restaurants;Fine Dining Restaurants;Bar & Grills;Mediterranean Restaurants;Restaurants,yellow_pages_1_2573,14Th,W,355.0,new york
hkook,"324 E 6th St,New York",10003,(212) 254-0300,,Korean Restaurants;Restaurants,yellow_pages_1_2579,6Th,E,324.0,new york
via quadronno 34,"25 E 73rd St # 1,New York",10021,(212) 650-9880,http://nycuptownrestaurants.com;http://viaquadronno.com,Italian Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_2618,73Rdst,E,25.0,
99 thai playground,"99 3rd Ave,New York",10003,(212) 777-8424,http://ngam.com,Thai Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_2627,3Rd,,99.0,new york
pisillo italian panini,"97 Nassau St,New York",10038,(212) 227-3104,,Italian Restaurants;Sandwich Shops;Delicatessens;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_2641,Nassau,,97.0,new york
pepolino,"281 W Broadway,New York",10013,(212) 966-9983,http://www.pepolino.com,Breakfast Brunch & Lunch Restaurants;Italian Restaurants;Bar & Grills;Restaurants,yellow_pages_1_2644,Broadway,W,281.0,new york
mira mar mediterranean seafood,"21 S End Ave,New York",10280,(212) 964-3000,,Seafood Restaurants;Greek Restaurants;Mediterranean Restaurants;Restaurants,yellow_pages_1_2665,End,S,21.0,new york
pure thai cookhouse,"766 9th Ave # 2,New York",10019,(212) 581-0999,http://www.purethaicookhouse.com;http://www.purethaishophouse.com,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_2685,9Th,,766.0,
ovest pizzoteca,"513 W 27th St # 2,New York",10001,(212) 967-4392,http://www.ovestnyc.com,Pizza;Take Out Restaurants;Italian Restaurants;Bar & Grills;Restaurants,yellow_pages_1_2711,27Thst,W,513.0,
mooncake foods,"28 Watts St,New York",10013,(212) 219-8888,http://www.mooncakefoods.com,Asian Restaurants;Fine Dining Restaurants;Mongolian Restaurants;Chinese Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_2712,Watts,,28.0,new york
the beagle,"162 Avenue A,New York",10009,(212) 228-6900,http://thebeaglenyc.com;http://thebeaglenyc.com/menu,American Restaurants;Bars;Cocktail Lounges;Night Clubs;Family Style Restaurants;Italian Restaurants;Restaurants,yellow_pages_1_2728,Avenue A,,162.0,new york
spaghetti incident,"231 Eldridge St,New York",10002,(646) 896-1446,,Italian Restaurants;Mediterranean Restaurants;Restaurants,yellow_pages_1_2766,Eldridge,,231.0,new york
shanghai asian cuisine,"14 Elizabeth St,New York",10013,(212) 964-5640,http://www.shanghaiasiancuisine.com,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_2774,Elizabeth,,14.0,new york
mighty quinn's barbeque,"103 2nd Ave,New York",10003,(212) 677-3733,http://www.mightyquinnsbbq.com,Barbecue Restaurants;Restaurants,yellow_pages_1_2775,2Nd,,103.0,new york
taka japanese,"61 Grove St,New York",10014,(212) 242-3699,http://takajapanese.com,Japanese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_2788,Grove,,61.0,new york
dae dong manhattan,"17 W 32nd St,New York",10001,(212) 967-1900,,Korean Restaurants;Restaurants,yellow_pages_1_2792,32Nd,W,17.0,new york
gentleman farmer,"40 Rivington St,New York",10002,(212) 677-2172,http://www.gentlemanfarmernyc.com,Italian Restaurants;American Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_2802,Rivington,,40.0,new york
hillstone,"378 Park Ave S,New York",10010,(212) 689-1090,http://www.hillstone.com,Continental Restaurants;American Restaurants;Restaurants,yellow_pages_1_2811,Park,,378.0,new york
los tacos no. 1,"75 9th Ave,New York",10011,(212) 256-0343,,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_2827,9Th,,75.0,new york
korchma taras bulba,"357 W Broadway,New York",10013,(212) 510-7510,http://tarasbulba.us,Health Food Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_2837,Broadway,W,357.0,new york
wahoo's fish tacos,"333 Park Ave S # 3,New York",10010,(212) 466-3330,http://wahoos.com,American Restaurants;Mexican Restaurants;Restaurants,yellow_pages_1_2854,Park,,333.0,
green table,"75 9th Ave # Frnt 21,New York",10011,(212) 741-6623,http://www.cleaverco.com,American Restaurants;Delicatessens;Take Out Restaurants;Health Food Restaurants;Caterers;Restaurants,yellow_pages_1_2857,9Th,,75.0,new york
emporio,"231 Mott St Frnt A,New York",10012,(212) 966-1234,http://www.auroraristorante.com;http://www.emporiony.com,Italian Restaurants;Coffee Shops;Coffee & Espresso Restaurants;Mediterranean Restaurants;Sandwich Shops;Pasta;Pizza;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_2867,Mott,,231.0,new york
fools gold nyc,"145 E Houston St,New York",10002,(212) 673-2337,http://www.foolsgoldnyc.com,Sandwich Shops;Bar & Grills;Restaurants,yellow_pages_1_2872,Houston,E,145.0,new york
the bao,"13 Saint Marks Pl,New York",10003,(212) 388-9238,,Vietnamese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_2884,Saint Marks,,13.0,new york
thai 51,"224 E 51st St,New York",10022,(212) 888-8894,http://www.thai51nyc.com;http://sukhumvit51.com,Thai Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_2892,51St,E,224.0,new york
lombardi's delano,"32 Spring St,New York",10012,(212) 941-7994,http://www.firstpizza.com;http://lombardispizza.com,Pizza;Take Out Restaurants;Italian Restaurants;Restaurants,yellow_pages_1_2897,Spring,,32.0,new york
saxon + parole,"316 Bowery,New York",10012,(212) 254-0350,http://www.saxonandparole.com,American Restaurants;Restaurants,yellow_pages_1_2925,Bowery,,316.0,new york
beijeng pop kabob restaurant inc,"122 Mulberry St,New York",10013,(212) 966-6206,,Mediterranean Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_2929,Mulberry,,122.0,new york
marks brothers restaurant inc,"109 1st Ave,New York",10003,(212) 995-5278,,Japanese Restaurants;Asian Restaurants;Bars;Taverns;Family Style Restaurants;Restaurants,yellow_pages_1_2960,1St,,109.0,new york
grill 21,"346 E 21st St,New York",10010,(212) 473-5950,http://www.thegrill21.com,Mongolian Restaurants;Take Out Restaurants;Caterers;Chinese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_2963,21St,E,346.0,new york
honey bee's house of breakfast,"4715 W Adams Blvd,Los Angeles",90016,(323) 731-7203,,Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_2967,Adams,W,4715.0,los angeles
mare,"7465 Melrose Ave,Los Angeles",90046,(323) 592-3226,http://maremelrose.com,Seafood Restaurants;Restaurants,yellow_pages_1_2987,Melrose,,7465.0,los angeles
marie's deli & cafe,"731 W 7th St,Los Angeles",90017,(213) 622-5283,http://www.mariescoffeedeli.com,Coffee & Espresso Restaurants;American Restaurants;Bagels;Coffee Shops;Coffee & Tea;Delicatessens;Take Out Restaurants;Restaurants,yellow_pages_1_2988,7Th,W,731.0,los angeles
spear steak & seafood house,"800 W 6th St Ste 100,Los Angeles",90017,(213) 688-3000,http://www.spearrestaurant.com,Steak Houses;Restaurants,yellow_pages_1_2996,6Th,W,800.0,los angeles
ham ji park,"3407 W 6th St,Los Angeles",90020,(213) 365-8773,,Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_3002,6Th,W,3407.0,los angeles
wurstkuche,"800 E 3rd St,Los Angeles",90013,(213) 687-4444,http://www.wurstkuche.com,Restaurants;German Restaurants;Brew Pubs;Family Style Restaurants;Sausages;Bars;Beer & Ale,yellow_pages_1_3014,3Rd,E,800.0,los angeles
the factory kitchen,"1300 Factory Pl,Los Angeles",90013,(213) 996-6000,http://www.thefactorykitchen.com,Restaurants;Mediterranean Restaurants;Italian Restaurants,yellow_pages_1_3018,Factory,,1300.0,los angeles
arashi sushi,"1111 S Hope St,Los Angeles",90015,(213) 749-1900,http://arashisushi.com,Sushi Bars;Take Out Restaurants;Caterers;Bars;Japanese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_3019,Hope,S,1111.0,los angeles
pellicola,"421 W 8th St,Los Angeles",90014,(213) 614-8000,https://pellicola.hungerrush.com,Pizza;Caterers;Bar & Grills;Italian Restaurants;Restaurants,yellow_pages_1_3025,8Th,W,421.0,los angeles
cha cha chili,"4625 Valley Blvd,Los Angeles",90032,(323) 222-8900,http://chachachili.com,American Restaurants;Mexican Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_3026,Valley,,4625.0,los angeles
shayan express restaurant,"945 Wall St Ste 6,Los Angeles",90015,(213) 623-7000,http://www.letseat.at/shayanexpress,Mediterranean Restaurants;Take Out Restaurants;Caterers;Family Style Restaurants;Restaurants,yellow_pages_1_3030,Wall,,945.0,los angeles
franco on melrose,"6919 Melrose Ave,Los Angeles",90038,(323) 934-3390,http://www.francoonmelrose.com,Italian Restaurants;Take Out Restaurants;Caterers;Mediterranean Restaurants;Pasta;Restaurants,yellow_pages_1_3032,Melrose,,6919.0,los angeles
dino's burgers,"2817 N Main St,Los Angeles",90031,(323) 223-1843,http://dinosburgers.com;http://dinosla.com,Hamburgers & Hot Dogs;American Restaurants;Fast Food Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_3047,Main,N,2817.0,los angeles
casa nostra restaurant,"825 James M Wood Blvd,Los Angeles",90015,(213) 362-3311,,Italian Restaurants;Caterers;Mediterranean Restaurants;Restaurants,yellow_pages_1_3053,James M Wood,,825.0,los angeles
kyo-dong,"3500 W 6th St # 225,Los Angeles",90020,(213) 384-1716,,Chinese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_3061,6Thst,W,3500.0,
