name,address,zip,phone,website,cuisine,id,road_name,road_dir,road_number,city
chibiscus asian cafe,"7361 W Sunset Blvd,Los Angeles",90046.0,(323) 977-9877,chibiscus.com,Cafes;Asian Fusion;Ramen,yelp_3_1025,Sunset,W,7361.0,los angeles
panini cafe -downtown,"600 W 9th St,Los Angeles",90015.0,(213) 489-4200,mypaninicafe.com,Italian;Mediterranean,yelp_3_1027,9Th,W,600.0,los angeles
carney’s sunset strip,"8351 W Sunset Blvd,Los Angeles",90069.0,(323) 654-8300,carneytrain.com,Burgers;Hot Dogs;Sandwiches,yelp_3_1029,Sunset,W,8351.0,los angeles
corner place,"2819 James M Wood Blvd,Los Angeles",90006.0,(213) 487-0968,cornerplacerestaurant.com,Korean,yelp_3_1030,James M Wood,,2819.0,los angeles
yang chow,"819 N Broadway,Los Angeles",90012.0,(213) 625-0811,yangchow.com,Chinese,yelp_3_1032,Broadway,N,819.0,los angeles
ob bear,"3002 W 7th St,Los Angeles",90005.0,(213) 480-4910,,Korean;Pubs;Sandwiches,yelp_3_1033,7Th,W,3002.0,los angeles
perch,"448 S Hill St,Los Angeles",90013.0,(213) 802-1770,perchla.com,Lounges;French,yelp_3_1034,Hill,S,448.0,los angeles
santouka ramen,"3760 S Centinela Ave,Los Angeles",90066.0,(310) 391-1101,santouka.co.jp,Ramen,yelp_3_1035,Centinela,S,3760.0,los angeles
cw & chris fish and chicken,"6512 S. Western Ave.,Los Angeles",90047.0,(323) 750-9403,cwandchris.com,Seafood,yelp_3_1038,Western,S,6512.0,los angeles
yuko kitchen,"5484 Wilshire Blvd,Los Angeles",90036.0,(323) 933-4020,yukokitchen.com,Japanese,yelp_3_1047,Wilshire,,5484.0,los angeles
sanamluang cafe,"5176 Hollywood Blvd,Los Angeles",90027.0,(323) 660-8006,,Thai,yelp_3_1049,Hollywood,,5176.0,los angeles
osteria la buca,"5210 Melrose Ave,Los Angeles",90038.0,(323) 462-1900,osterialabuca.com,Italian;Pizza;Breakfast & Brunch,yelp_3_1051,Melrose,,5210.0,los angeles
guelaguetza restaurante,"3014 W Olympic Blvd,Los Angeles",90006.0,(213) 427-0608,ilovemole.com,Mexican,yelp_3_1052,Olympic,W,3014.0,los angeles
khun dom thai,"4681 Melrose Ave,Los Angeles",90029.0,(323) 663-1086,,Thai,yelp_3_1053,Melrose,,4681.0,los angeles
franco on melrose,"6919 Melrose Ave,Los Angeles",90038.0,(323) 934-3390,francoonmelrose.com,Italian,yelp_3_1055,Melrose,,6919.0,los angeles
post & beam,"3767 Santa Rosalia Dr,Los Angeles",90008.0,(323) 299-5599,postandbeamla.com,Pizza;Southern;American (New),yelp_3_1056,Santa Rosalia,,3767.0,los angeles
honey pig,"3400 W 8th St,Los Angeles",90005.0,(213) 380-0256,,Korean;Barbeque,yelp_3_1059,8Th,W,3400.0,los angeles
olympic cheonggukjang,"2528 W Olympic Blvd Ste 104,Los Angeles",90006.0,(213) 480-1107,,Korean;Asian Fusion,yelp_3_1060,Olympic,W,2528.0,los angeles
carousel restaurant,"5112 Hollywood Blvd Ste 107,Los Angeles",90027.0,(323) 660-8060,carouselrestaurant.com,Armenian;Lebanese,yelp_3_1061,Hollywood,,5112.0,los angeles
ebaes,"2314 S Union Ave,Los Angeles",90007.0,(213) 747-6888,ebaesla.com,Tapas/Small Plates;Ramen;Sushi Bars,yelp_3_1062,Union,S,2314.0,los angeles
bludso’s bar & que,"609 N La Brea Ave,Los Angeles",90036.0,(323) 931-2583,barandque.com,Barbeque;Sports Bars,yelp_3_1063,La Brea,N,609.0,los angeles
gushi,"978 Gayley Ave,Los Angeles",90024.0,(310) 208-4038,gushi.menu,Korean,yelp_3_1064,Gayley,,978.0,los angeles
jun won restaurant,"3100 W 8th St Ste 101,Los Angeles",90005.0,(213) 383-8855,,Korean,yelp_3_1065,8Th,W,3100.0,los angeles
tribal cafe,"1651 W Temple St Ste A,Los Angeles",90026.0,(213) 483-4458,tribalcafe.com,Coffee & Tea;Juice Bars & Smoothies;Vegetarian,yelp_3_1066,Temple,W,1651.0,los angeles
pizza romana,"615 N La Brea Ave,Los Angeles",90036.0,(323) 939-1148,pizzaromana.com,Pizza,yelp_3_1067,La Brea,N,615.0,los angeles
bao dim sum house,"8256 Beverly Blvd,Los Angeles",90048.0,(323) 655-6556,baodimsum.com,Dim Sum,yelp_3_1069,Beverly,,8256.0,los angeles
kuishimbo restaurant,"3407 W 6th St Ste 101A,Los Angeles",90020.0,(213) 380-5049,,Japanese,yelp_3_1070,6Th,W,3407.0,los angeles
tbla catering & cafe,"765 Santee St,Los Angeles",90014.0,(213) 623-1013,tblacaters.com,American (New),yelp_3_1071,Santee,,765.0,los angeles
nonna’s empanadas,"8570 W 3rd St,Los Angeles",90048.0,(310) 385-0445,nonnasempanadas.com,Fast Food,yelp_3_1073,3Rd,W,8570.0,los angeles
teriyaki house,"3560 W 1st St,Los Angeles",90004.0,(213) 380-8878,,Japanese,yelp_3_1074,1St,W,3560.0,los angeles
spice cafe,"2011 N Highland Ave,Los Angeles",90068.0,(323) 876-0497,spice-hollywood.com,Italian;Breakfast & Brunch;Bars,yelp_3_1078,Highland,N,2011.0,los angeles
simply pho you,"698 S Vermont Ave,Los Angeles",90005.0,(213) 381-2246,,Vietnamese;Asian Fusion,yelp_3_1081,Vermont,S,698.0,los angeles
local,"2943 W Sunset Blvd,Los Angeles",90026.0,(323) 662-4740,localsilverlake.com,Salad;Breakfast & Brunch,yelp_3_1082,Sunset,W,2943.0,los angeles
bourgeois pig,"5931 Franklin Ave,Los Angeles",90028.0,(323) 464-6008,,Coffee & Tea;Desserts;Sandwiches,yelp_3_1084,Franklin,,5931.0,los angeles
bento man,"1500 S Western Ave,Los Angeles",90006.0,(323) 733-5316,,Japanese,yelp_3_1086,Western,S,1500.0,los angeles
zankou chicken,"1716 S Sepulveda Blvd,Los Angeles",90025.0,(310) 444-0550,zankouchicken.com,Middle Eastern;Mediterranean,yelp_3_1089,Sepulveda,S,1716.0,los angeles
ay-do-no korean bbq,"5911 Hollywood Blvd,Los Angeles",90028.0,(323) 871-1420,aydono.com,Barbeque;Korean;Asian Fusion,yelp_3_1090,Hollywood,,5911.0,los angeles
homegirl cafe and catering,"130 W Bruno  St,Los Angeles",90012.0,(213) 617-0380,homeboyindustries.org,Vegetarian;Cafes,yelp_3_1092,Bruno,W,130.0,los angeles
monsieur marcel,"Farmers Market 6333 W 3rd St,Los Angeles",90036.0,(323) 939-7792,mrmarcel.com,Specialty Food;French,yelp_3_1096,Farmers Market 6333 W 3Rd,,-1.0,los angeles
wako donkasu,"2904 W Olympic Blvd,Los Angeles",90006.0,(213) 387-9256,,Korean;Japanese,yelp_3_1097,Olympic,W,2904.0,los angeles
mountain cafe,"3064 W 8th St,Los Angeles",90005.0,(213) 487-7615,,Korean,yelp_3_1098,8Th,W,3064.0,los angeles
genwa korean bbq,"5115 Wilshire Blvd,Los Angeles",90036.0,(323) 549-0760,genwakoreanbbq.com,Korean;Barbeque,yelp_3_1100,Wilshire,,5115.0,los angeles
andre’s italian restaurant,"6332 W 3rd St,Los Angeles",90036.0,(323) 935-1246,andresitalian.com,Italian;Pizza,yelp_3_1101,3Rd,W,6332.0,los angeles
kang ho dong baekjeong,"3465 W 6th St Ste 20,Los Angeles",90020.0,(213) 384-9678,,Korean;Barbeque,yelp_3_1102,6Th,W,3465.0,los angeles
marie’s deli & cafe,"733 W 7th St,Los Angeles",90017.0,(213) 622-5283,mariescoffeedeli.com,Coffee & Tea;American (Traditional);Bagels,yelp_3_1105,7Th,W,733.0,los angeles
get bbul,"3189 1/2 W Olympic Blvd,Los Angeles",90006.0,(213) 380-7070,,Korean;Seafood,yelp_3_1107,1/2 W Olympic,,3189.0,los angeles
suehiro cafe,"337 E 1st St,Los Angeles",90012.0,(213) 626-9132,,Japanese,yelp_3_1109,1St,E,337.0,los angeles
village pizzeria,"131 N Larchmont Blvd,Los Angeles",90004.0,(323) 465-5566,villagepizzeria.net,Pizza;Salad;Italian,yelp_3_1111,Larchmont,N,131.0,los angeles
ayara thai cuisine,"6245 W 87th St,Los Angeles",90045.0,(310) 410-8848,ayarathaicuisine.com,Thai;Caterers;Vegetarian,yelp_3_1114,87Th,W,6245.0,los angeles
the kitchen,"4348 Fountain Ave,Los Angeles",90029.0,(323) 664-3663,thekitchen-silverlake.com,American (New);American (Traditional),yelp_3_1115,Fountain,,4348.0,los angeles
cliff’s edge,"3626 W Sunset Blvd,Los Angeles",90026.0,(323) 666-6116,cliffsedgecafe.com,Italian;Mediterranean;Breakfast & Brunch,yelp_3_1116,Sunset,W,3626.0,los angeles
vinoteque on melrose,"7469 Melrose Ave,Los Angeles",90046.0,(310) 860-6060,vinotequeonmelrose.com,Tapas/Small Plates;Wine Bars;Breakfast & Brunch,yelp_3_1117,Melrose,,7469.0,los angeles
osteria mamma,"5732 Melrose Ave,Los Angeles",90038.0,(323) 284-7060,osteriamamma.com,Italian,yelp_3_1119,Melrose,,5732.0,los angeles
monarca pasta & grill,"2703 S Vermont Ave,Los Angeles",90007.0,(323) 731-8149,,Italian,yelp_3_1120,Vermont,S,2703.0,los angeles
myung in dumplings,"3109 W Olympic Blvd Ste B,Los Angeles",90006.0,(213) 381-3568,myungin.site.mobi,Korean;Chinese,yelp_3_1121,Olympic,W,3109.0,los angeles
hama sushi,"347 E 2nd St,Los Angeles",90012.0,(213) 680-3454,,Sushi Bars;Japanese,yelp_3_1123,2Nd,E,347.0,los angeles
kobawoo house,"698 S Vermont Ave Ste 109,Los Angeles",90005.0,(213) 389-7300,,Korean,yelp_3_1125,Vermont,S,698.0,los angeles
bestia,"2121 E 7th Pl,Los Angeles",90021.0,(213) 514-5724,bestiala.com,Italian;Seafood;American (Traditional),yelp_3_1127,7Th,E,2121.0,los angeles
fiddler’s bistro,"6009 W 3rd St,Los Angeles",90036.0,(323) 931-8167,,Breakfast & Brunch;Greek;Mediterranean,yelp_3_1131,3Rd,W,6009.0,los angeles
cj’s cafe,"5501 W Pico Blvd,Los Angeles",90019.0,(323) 936-3216,cjscafe.net,Mexican;Soul Food;Breakfast & Brunch,yelp_3_1132,Pico,W,5501.0,los angeles
jesse’s camarones restaurant,"1479 W Adams Blvd,Los Angeles",90007.0,(323) 735-6399,,Seafood,yelp_3_1138,Adams,W,1479.0,los angeles
pace,"2100 Laurel Canyon Blvd,Los Angeles",90046.0,(323) 654-8583,pacerestaurant.com,"Italian;Desserts;Beer, Wine & Spirits",yelp_3_1139,Laurel,,2100.0,los angeles
arashi sushi,"1111 S Hope St Ste 100,Los Angeles",90015.0,(213) 749-1900,arashisushi.com,Sushi Bars;Japanese,yelp_3_1143,Hope,S,1111.0,los angeles
little dom’s,"2128 Hillhurst Ave,Los Angeles",90027.0,(323) 661-0055,littledoms.com,Italian,yelp_3_1145,Hillhurst,,2128.0,los angeles
pellicola pizzeria,"421 W 8th St,Los Angeles",90014.0,(213) 614-8000,213nightlife.com/pellicola-pi…,Italian;Pizza,yelp_3_1146,8Th,W,421.0,los angeles
the morrison,"3179 Los Feliz Blvd,Los Angeles",90039.0,(323) 667-1839,themorrisonla.com,Gastropubs;Burgers;Bars,yelp_3_1147,Los Feliz,,3179.0,los angeles
golden mongolian restaurant,"3012 Wilshire Blvd,Los Angeles",90010.0,(213) 263-2141,,Mongolian,yelp_3_1148,Wilshire,,3012.0,los angeles
aroma restaurant,"2903 W Sunset Blvd,Los Angeles",90026.0,(323) 644-2833,aromarestaurant2903.eat24hour…,Italian,yelp_3_1149,Sunset,W,2903.0,los angeles
sonoritas prime tacos,"2004 Sawtelle Blvd,Los Angeles",90025.0,(310) 444-9100,sonoritas.com,Mexican,yelp_3_1153,Sawtelle,,2004.0,los angeles
the new moon,"102 W 9th St,Los Angeles",90015.0,(213) 624-0186,newmoonrestaurants.com,Chinese,yelp_3_1154,9Th,W,102.0,los angeles
pollo a la brasa western,"764 S Western Ave,Los Angeles",90005.0,(213) 387-1531,,Latin American,yelp_3_1156,Western,S,764.0,los angeles
the black cat,"3909 W Sunset Blvd,Los Angeles",90029.0,(323) 661-6369,theblackcatla.com,American (Traditional),yelp_3_1160,Sunset,W,3909.0,los angeles
fundamental la,"1303 Westwood Blvd,Los Angeles",90024.0,(310) 444-7581,fundamental-la.com,American (New),yelp_3_1161,Westwood,,1303.0,los angeles
tofu and noodles,"3068 W 8th St,Los Angeles",90005.0,(213) 915-0256,tofuandnoodles.com,Korean;Soup;Seafood,yelp_3_1164,8Th,W,3068.0,los angeles
the park,"1400 Sunset Blvd,Los Angeles",90026.0,(213) 482-9209,thepark1400sunset.com,American (New),yelp_3_1165,Sunset,,1400.0,los angeles
nature’s brew,"2316 S Union Ave,Los Angeles",90007.0,(213) 741-9393,naturesbrewcafe.com,Coffee & Tea;Sandwiches;Breakfast & Brunch,yelp_3_1166,Union,S,2316.0,los angeles
tsujita la artisan noodle,"2057 Sawtelle Blvd,Los Angeles",90025.0,(310) 231-7373,tsujita-la.com,Ramen,yelp_3_1167,Sawtelle,,2057.0,los angeles
meals by genet,"1053 S Fairfax Ave,Los Angeles",90019.0,(323) 938-9304,mealsbygenet.com,Ethiopian,yelp_3_1170,Fairfax,S,1053.0,los angeles
hangari bajirak kalgooksoo,"3470 W 6th St Ste 9,Los Angeles",90020.0,(213) 388-2326,,Korean;Soup,yelp_3_1174,6Th,W,3470.0,los angeles
escala,"3451 W 6th St,Los Angeles",90020.0,(213) 387-1113,escalaktown.com,Colombian;Gastropubs;Cocktail Bars,yelp_3_1177,6Th,W,3451.0,los angeles
local table,"800 S Figueroa St Ste 103,Los Angeles",90017.0,(213) 488-2654,localtable-la.com,American (New);Coffee & Tea;Juice Bars & Smoothies,yelp_3_1178,Figueroa,S,800.0,los angeles
max city bbq,"4729 Eagle Rock Blvd,Los Angeles",90041.0,(323) 254-4227,maxcitybbq.com,Caterers;Barbeque,yelp_3_1179,Eagle Rock,,4729.0,los angeles
aoc,"8700 W 3rd St,Los Angeles",90048.0,(310) 859-9859,aocwinebar.com,Wine Bars;Tapas Bars;Cocktail Bars,yelp_3_1183,3Rd,W,8700.0,los angeles
hello italian fusion restaurant,"607 S Western Ave Ste 201,Los Angeles",90010.0,(213) 251-1062,,Italian,yelp_3_1184,Western,S,607.0,los angeles
gam ja gol,"3003 W Olympic Blvd Ste 107,Los Angeles",90006.0,(213) 381-6446,,Korean,yelp_3_1185,Olympic,W,3003.0,los angeles
picca,"9575 W Pico Blvd,Los Angeles",90035.0,(310) 277-0133,piccaperu.com,Peruvian;Japanese,yelp_3_1186,Pico,W,9575.0,los angeles
house of macau,"1600 Vine St,Los Angeles",90028.0,(323) 745-5038,houseofmacau.com,Chinese;Portuguese;Asian Fusion;Bars,yelp_3_1188,Vine,,1600.0,los angeles
square one dining,"4854 Fountain Ave,Los Angeles",90029.0,(323) 661-1109,squareonedining.com,American (New);Breakfast & Brunch,yelp_3_1189,Fountain,,4854.0,los angeles
shojin downtown,"333 S Alameda St Ste 310,Los Angeles",90013.0,(213) 617-0305,theshojin.com,Japanese;Vegan;Gluten-Free,yelp_3_1190,Alameda,S,333.0,los angeles
taylor’s steakhouse,"3361 W 8th St,Los Angeles",90005.0,(213) 382-8449,taylorssteakhouse.com,Steakhouses,yelp_3_1193,8Th,W,3361.0,los angeles
orsa & winston,"122 W 4th St,Los Angeles",90013.0,(213) 687-0300,orsaandwinston.com,Italian;Japanese,yelp_3_1195,4Th,W,122.0,los angeles
taqueria los anaya,"4651 W Adams Blvd,Los Angeles",90016.0,(323) 731-4070,taquerialosanaya.com,Mexican,yelp_3_1203,Adams,W,4651.0,los angeles
zermeño’s restaurant,"6115 Santa Monica Blvd,Los Angeles",90038.0,(323) 467-1202,,Mexican;Breakfast & Brunch,yelp_3_1204,Santa Monica,,6115.0,los angeles
mel’s fish shack,"4524 W Jefferson Blvd,Los Angeles",90016.0,(323) 732-6357,melsfishshack.com,Seafood Markets;Fish & Chips,yelp_3_1206,Jefferson,W,4524.0,los angeles
25 degrees,"Hollywood Roosevelt Hotel 7000 Hollywood Blvd,Los Angeles",90028.0,(323) 785-7244,25degreesrestaurant.com,Burgers,yelp_3_1207,Hollywood Roosevelt Hotel 7000 Hollywood,,-1.0,los angeles
flavors of thai,"1275 S Union Ave,Los Angeles",90015.0,(213) 263-2535,theflavorsofthai.com,Thai;Food Delivery Services,yelp_3_1208,Union,S,1275.0,los angeles
seongbukdong,"3303 W 6th St,Los Angeles",90020.0,(213) 738-8977,,Korean,yelp_3_1209,6Th,W,3303.0,los angeles
otomisan restaurant,"2506 E 1st St,Los Angeles",90033.0,(323) 526-1150,,Japanese,yelp_3_1217,1St,E,2506.0,los angeles
noodles,"539 S Western Ave,Los Angeles",90020.0,(213) 388-8988,,Vietnamese,yelp_3_1224,Western,S,539.0,los angeles
sushi by h,"480 S San Vicente Blvd,Los Angeles",90048.0,(323) 782-0547,sushibyh.com,Japanese;Sushi Bars,yelp_3_1225,San Vicente,S,480.0,los angeles
tere’s mexican grill,"5870 Melrose Ave Ste 101,Los Angeles",90038.0,(323) 468-9345,teresmexicangrill.com,Mexican,yelp_3_1228,Melrose,,5870.0,los angeles
vintage enoteca,"7554 W Sunset Blvd,Los Angeles",90046.0,(323) 512-5278,vintageenoteca.com,Tapas/Small Plates;Wine Bars,yelp_3_1229,Sunset,W,7554.0,los angeles
chi spacca,"6610 Melrose Ave,Los Angeles",90038.0,(323) 297-1133,chispacca.com,Italian,yelp_3_1230,Melrose,,6610.0,los angeles
birch,"1634 N Cahuenga Blvd,Los Angeles",90028.0,(323) 960-3369,birchlosangeles.com,American (New);Seafood,yelp_3_1232,Cahuenga,N,1634.0,los angeles
son of a gun,"8370 W 3rd St,Los Angeles",90048.0,(323) 782-9033,sonofagunrestaurant.com,Seafood,yelp_3_1233,3Rd,W,8370.0,los angeles
king taco,"2020 W Pico Blvd,Los Angeles",90006.0,(213) 384-8115,kingtaco.com,Mexican,yelp_3_1234,Pico,W,2020.0,los angeles
manuel’s original el tepeyac cafe,"812 N Evergreen Ave,Los Angeles",90033.0,(323) 268-1960,manuelseltepeyac.com,Mexican;Cafes,yelp_3_1237,Evergreen,N,812.0,los angeles
sun nong dan,"3470 W 6th St Ste 7,Los Angeles",90020.0,(213) 365-0303,sunnongdan.com,Korean,yelp_3_1239,6Th,W,3470.0,los angeles
nabeeya,"766 S Santee St,Los Angeles",90014.0,(213) 622-5750,sushinabeeya.com,Sushi Bars;Japanese,yelp_3_1240,Santee,S,766.0,los angeles
asian fusion,"1710 S Robertson Blvd,Los Angeles",90035.0,(424) 298-8247,asianfusionla.com,Asian Fusion;Chinese;Vietnamese,yelp_3_1241,Robertson,S,1710.0,los angeles
bernie’s teriyaki,"318 Glendale Blvd,Los Angeles",90026.0,(213) 250-8413,,Asian Fusion;Burgers;Filipino,yelp_3_1245,Glendale,,318.0,los angeles
phillips barbecue,"2619 Crenshaw Blvd,Los Angeles",90016.0,(323) 731-4772,,Barbeque,yelp_3_1249,Crenshaw,,2619.0,los angeles
hae jang chon korean bbq restaurant,"3821 W 6th St,Los Angeles",90020.0,(213) 389-8777,haejangchon.com,Korean;Barbeque,yelp_3_1250,6Th,W,3821.0,los angeles
littlefork,"1600 Wilcox Ave,Los Angeles",90028.0,(323) 465-3675,littleforkla.com,Seafood;American (New),yelp_3_1252,Wilcox,,1600.0,los angeles
trattoria bella roma,"1509 S Robertson Blvd,Los Angeles",90035.0,(310) 277-7662,trattoriabellaroma.com,Italian;Pizza,yelp_3_1254,Robertson,S,1509.0,los angeles
cardamom indian cuisine,"7233 Beverly Blvd,Los Angeles",90036.0,(323) 936-1000,cardamomla.com,Indian,yelp_3_1258,Beverly,,7233.0,los angeles
india’s restaurant,"4366 Fountain Ave,Los Angeles",90029.0,(323) 912-9230,indiasrestaurant.net,Indian;Halal,yelp_3_1259,Fountain,,4366.0,los angeles
mendocino farms,"444 S Flower St,Los Angeles",90071.0,(213) 627-3262,mendocinofarms.com,Sandwiches;Salad;Caterers,yelp_3_1260,Flower,S,444.0,los angeles
e-moon oak restaurant,"869 S Western Ave Ste 5,Los Angeles",90005.0,(213) 387-8899,,Korean;Soup,yelp_3_1261,Western,S,869.0,los angeles
chung ki wa,"3545 W Olympic Blvd,Los Angeles",90019.0,(323) 737-0809,,Korean;Barbeque,yelp_3_1262,Olympic,W,3545.0,los angeles
maré,"7465 Melrose Ave,Los Angeles",90046.0,(323) 592-3226,maremelrose.com,Seafood;Modern European,yelp_3_1265,Melrose,,7465.0,los angeles
little beast restaurant,"1496 Colorado Blvd,Los Angeles",90041.0,(323) 341-5899,littlebeastrestaurant.com,American (New),yelp_3_1266,Colorado,,1496.0,los angeles
oo-kook korean bbq,"3385 W 8th St,Los Angeles",90005.0,(213) 385-5665,,Korean;Barbeque,yelp_3_1267,8Th,W,3385.0,los angeles
fred 62,"1850 N Vermont Ave,Los Angeles",90027.0,(323) 667-0062,fred62.com,Diners,yelp_3_1268,Vermont,N,1850.0,los angeles
bcd tofu house,"3575 Wilshire Blvd,Los Angeles",90010.0,(213) 382-6677,bcdtofu.com,Korean,yelp_3_1269,Wilshire,,3575.0,los angeles
triple 8 china bar & grill,"800 W Olympic Blvd Ste A-120,Los Angeles",90015.0,(213) 747-3700,triple8restaurant.com,Chinese,yelp_3_1273,Olympic,W,800.0,los angeles
truxton’s american bistro,"8611 Truxton Ave,Los Angeles",90045.0,(310) 417-8789,truxtonsamericanbistro.com,American (New),yelp_3_1274,Truxton,,8611.0,los angeles
hwang hae do korean bbq,"429 N Western Ave Ste 7,Los Angeles",90004.0,(323) 468-3839,,Korean;Barbeque,yelp_3_1277,Western,N,429.0,los angeles
angelini osteria,"7313 Beverly Blvd,Los Angeles",90036.0,(323) 297-0070,angeliniosteria.com,Italian,yelp_3_1281,Beverly,,7313.0,los angeles
pann’s restaurant,"6710 La Tijera Blvd,Los Angeles",90045.0,(323) 776-3770,panns.com,Diners;Breakfast & Brunch,yelp_3_1282,La Tijera,,6710.0,los angeles
grub,"911 Seward St,Los Angeles",90038.0,(323) 461-3663,grub-la.com,American (New);Breakfast & Brunch;Comfort Food,yelp_3_1284,Seward,,911.0,los angeles
shin-sen-gumi hakata ramen - west l.a.,"1601 Sawtelle Blvd,Los Angeles",90025.0,(424) 208-3293,shinsengumigroup.com,Ramen,yelp_3_1288,Sawtelle,,1601.0,los angeles
blind weasel,"850 S La Brea Ave,Los Angeles",90036.0,(323) 549-9488,blindweasel.com,Gastropubs,yelp_3_1290,La Brea,S,850.0,los angeles
ttu rak,"125 N Western Ave,Los Angeles",90004.0,(323) 960-0037,,Korean,yelp_3_1291,Western,N,125.0,los angeles
jacks n joe,"2498 S Figueroa St,Los Angeles",90007.0,(213) 748-4565,jacksnjoe.com,Breakfast & Brunch,yelp_3_1292,Figueroa,S,2498.0,los angeles
versailles restaurant,"1415 S La Cienega Blvd,Los Angeles",90035.0,(310) 289-0392,versaillescuban.com,Cuban,yelp_3_1293,La Cienega,S,1415.0,los angeles
masa of echo park,"1800 W Sunset Blvd,Los Angeles",90026.0,(213) 989-1558,masaofechopark.com,American (New);Pizza;Bakeries,yelp_3_1294,Sunset,W,1800.0,los angeles
wirtshaus,"345 N La Brea Ave,Los Angeles",90036.0,(323) 931-9291,wirtshausla.com,German;Pubs,yelp_3_1297,La Brea,N,345.0,los angeles
ham ji park,"3407 W 6th St Ste 101C,Los Angeles",90020.0,(213) 365-8773,,Korean,yelp_3_1301,6Th,W,3407.0,los angeles
quicksand,"12201 Santa Monica Blvd,Los Angeles",90025.0,(310) 439-9170,quicksand.la,Salad;Sandwiches,yelp_3_1309,Santa Monica,,12201.0,los angeles
my thai,"3407 W 6th St,Los Angeles",90020.0,(213) 738-8849,mythai-la.com,Thai,yelp_3_1311,6Th,W,3407.0,los angeles
