name,phone,address,zip,cuisine,website,id,road_name,road_dir,road_number,city
Ombu Grill,(213) 637-0262,400 S Western AveSte 104,90020,Korean,,yelp_2_1870,Western Aveste 104,S,400.0,
Kush Sake Bar,(213) 265-7609,1356 Allison Ave,90026,Japanese,,yelp_2_1872,Allison,,1356.0,
Guadalupe’s Place,(323) 462-3329,5028 Melrose Ave,90038,Mexican,,yelp_2_1874,Melrose,,5028.0,
Cafe Verona,(323) 934-6188,201 S La Brea Ave,90036,Italian,,yelp_2_1876,La Brea,S,201.0,
Toe Bang Cafe,(213) 387-4905,"Chapman Plaza3465 W 6th St, Ste 110",90020,"Korean,Korean",,yelp_2_1877,Chapman,,-1.0,ste 110
Cafe Los Feliz,(323) 664-7111,2118 Hillhurst Ave,90027,Bakeries,,yelp_2_1879,Hillhurst,,2118.0,
Shin Ramen,(323) 874-4692,1655 N La Brea Ave,90028,"Japanese,Performing Arts,Dry Cleaning & Laundry",,yelp_2_1880,La Brea,N,1655.0,
Tip’s House,(213) 387-2671,3970 W 6th St,90020,Thai,,yelp_2_1883,6Th,W,3970.0,
AOC,(310) 859-9859,8700 W 3rd St,90048,Wine Bars,,yelp_2_1885,3Rd,W,8700.0,
Surawon,(213) 383-7317,2833 W Olympic Blvd,90006,Korean,,yelp_2_1887,Olympic,W,2833.0,
Zzamong,(213) 739-2747,4255 W 3rd St,90004,Korean,,yelp_2_1888,3Rd,W,4255.0,
Redbird,(213) 788-1191,114 E 2nd St,90012,Cocktail Bars,,yelp_2_1891,2Nd,E,114.0,
Tere’s Mexican Grill,(323) 468-9345,5870 Melrose AveSte 101,90038,Mexican,,yelp_2_1892,Melrose Aveste 101,,5870.0,
Bestia,(213) 514-5724,2121 E 7th Pl,90021,Italian,,yelp_2_1893,7Th,E,2121.0,
BCD Tofu House,(213) 382-6677,3575 Wilshire Blvd,90010,"Korean,Korean,Korean,Korean,Korean",,yelp_2_1894,Wilshire,,3575.0,
Saint Felix,(323) 469-5001,1602 N Cahuenga Blvd,90028,Bars,,yelp_2_1895,Cahuenga,N,1602.0,
Suehiro Cafe,(213) 626-9132,337 E 1st St,90012,Japanese,,yelp_2_1896,1St,E,337.0,
Kuishimbo,(213) 380-8055,4001 Wilshire BlvdSte E,90010,"Japanese,Japanese",,yelp_2_1897,Wilshire Blvdste E,,4001.0,
Pizzeria Il Fico,(310) 271-3426,310 S Robertson Blvd,90048,Pizza,,yelp_2_1898,Robertson,S,310.0,
1810 Argentinean Restaurant,(213) 623-1810,105 W 9th St,90015,Argentine,,yelp_2_1902,9Th,W,105.0,
The Village Idiot,(323) 655-3331,7383 Melrose Ave,90046,American (New),,yelp_2_1903,Melrose,,7383.0,
Nickel Diner,(213) 623-8301,524 S Main St,90013,Diners,,yelp_2_1908,Main,S,524.0,
Restaurant Komasa,(213) 680-1792,351 E 2nd St,90012,Sushi Bars,,yelp_2_1912,2Nd,E,351.0,
Fred’s Downhome Burgers,(323) 298-7762,2524 W Slauson Ave,90043,Burgers,,yelp_2_1914,Slauson,W,2524.0,
Pizza Romana,(323) 939-1148,615 N La Brea Ave,90036,Pizza,,yelp_2_1919,La Brea,N,615.0,
Sushi Gen,(213) 617-0552,422 E 2nd St,90012,Sushi Bars,,yelp_2_1920,2Nd,E,422.0,
Birds Rotisserie Chicken Cafe & Bar,(323) 465-0175,5925 Franklin Ave,90028,American (New),,yelp_2_1921,Franklin,,5925.0,
Flavors of Thai,(213) 263-2535,1275 S Union Ave,90015,Thai,,yelp_2_1922,Union,S,1275.0,
Dong II Jang Restaurant,(213) 383-5757,3455 W 8th St,90005,Korean,,yelp_2_1925,8Th,W,3455.0,
Providence,(323) 460-4170,5955 Melrose Ave,90038,Seafood,,yelp_2_1926,Melrose,,5955.0,
Meals by Genet,(323) 938-9304,1053 S Fairfax Ave,90019,Ethiopian,,yelp_2_1930,Fairfax,S,1053.0,
Otomisan Restaurant,(323) 526-1150,2506 E 1st St,90033,Japanese,,yelp_2_1933,1St,E,2506.0,
Cali’s,(213) 944-0075,534 S Westmoreland AveSte 104,90020,Korean,,yelp_2_1934,Westmoreland Aveste 104,S,534.0,
Mexicali Taco & Co,(213) 613-0416,702 N Figueroa St,90012,Mexican,,yelp_2_1935,Figueroa,N,702.0,
Shojin Downtown,(213) 617-0305,333 S Alameda StSte 310,90013,Japanese,,yelp_2_1936,Alameda Stste 310,S,333.0,
Corner Place,(213) 487-0968,2819 James M Wood Blvd,90006,Korean,,yelp_2_1940,James M Wood,,2819.0,
Hong Galbi,(323) 734-2577,3132 W Olympic Blvd,90006,Korean,,yelp_2_1944,Olympic,W,3132.0,
Ciabatta Bar,(323) 500-1121,6464 W Sunset Blvd,90028,Italian,,yelp_2_1947,Sunset,W,6464.0,
OB Bear,(213) 480-4910,3002 W 7th St,90005,Korean,,yelp_2_1948,7Th,W,3002.0,
Pann’s Restaurant,(323) 776-3770,6710 La Tijera Blvd,90045,Diners,,yelp_2_1949,La Tijera,,6710.0,
Park’s BBQ,(213) 380-1717,955 S Vermont Ave,90006,Barbeque,,yelp_2_1953,Vermont,S,955.0,
My Two Cents,(323) 938-1012,5583 W Pico Blvd,90019,American (New),,yelp_2_1956,Pico,W,5583.0,
Honey Pig,(213) 380-0256,3400 W 8th St,90005,Korean,,yelp_2_1957,8Th,W,3400.0,
Sanamluang Cafe,(323) 660-8006,5176 Hollywood Blvd,90027,Thai,,yelp_2_1958,Hollywood,,5176.0,
Carney’s Sunset Strip,(323) 654-8300,8351 W Sunset Blvd,90069,Burgers,,yelp_2_1959,Sunset,W,8351.0,
Chung Ki Wa,(323) 737-0809,3545 W Olympic Blvd,90019,Korean,,yelp_2_1960,Olympic,W,3545.0,
Beverly Soon Tofu Restaurant,(213) 380-1113,2717 W Olympic BlvdSte 108,90006,Korean,,yelp_2_1961,Olympic Blvdste 108,W,2717.0,
The Main Course,(310) 475-7564,10509 W Pico Blvd,90064,American (Traditional),,yelp_2_1963,Pico,W,10509.0,
Vintage Enoteca,(323) 512-5278,7554 W Sunset Blvd,90046,Tapas/Small Plates,,yelp_2_1964,Sunset,W,7554.0,
TLT Food,(310) 443-4433,1116 Westwood Blvd,90024,American (New),,yelp_2_1970,Westwood,,1116.0,
Los Molcajetes,(213) 388-8994,1800 W 8th St,90057,Latin American,,yelp_2_1977,8Th,W,1800.0,
Beverly Chicken,(323) 660-8200,3909 Beverly Blvd,90004,Mediterranean,,yelp_2_1979,Beverly,,3909.0,
Terrine,(323) 746-5130,8265 Beverly Blvd,90048,French,,yelp_2_1981,Beverly,,8265.0,
Speranza,(323) 644-1918,2547 Hyperion Ave,90027,Italian,,yelp_2_1983,Hyperion,,2547.0,
Tribal Cafe,(213) 483-4458,1651 W Temple StSte A,90026,Coffee & Tea,,yelp_2_1987,Temple Stste A,W,1651.0,
Holy Crab,(213) 252-0058,3250 Wilshire BlvdSte 103,90010,Seafood,,yelp_2_1990,Wilshire Blvdste 103,,3250.0,
Ondal 2,(323) 933-3228,4566 W Washington Blvd,90016,Korean,,yelp_2_1991,Washington,W,4566.0,
Honda Ya Izakaya,(213) 625-1184,333 S Alameda StSte 314,90013,Japanese,,yelp_2_1993,Alameda Stste 314,S,333.0,
Paros Chicken,(323) 469-2610,1117 N Hobart Blvd,90029,Mediterranean,,yelp_2_1994,Hobart,N,1117.0,
Naegohyang Restaurant,(213) 381-0022,3516 W 8th St,90005,Korean,,yelp_2_1998,8Th,W,3516.0,
Lemonade,(323) 464-0700,626 N Larchmont Blvd,90004,American (New),,yelp_2_2001,Larchmont,N,626.0,
KaGaYa,(213) 617-1016,418 E 2nd St,90012,Japanese,,yelp_2_2002,2Nd,E,418.0,
Sadie Kitchen and Lounge,(323) 467-0200,1638 N Las Palmas Ave,90028,American (New),,yelp_2_2003,Las Palmas,N,1638.0,
Olga’s Naturally,(323) 965-0269,3560 S La Cienega Blvd,90016,Mexican,,yelp_2_2005,La Cienega,S,3560.0,
Prael,(323) 663-7122,4620 Melrose Ave,90029,Thai,,yelp_2_2006,Melrose,,4620.0,
Vinoteque On Melrose,(310) 860-6060,7469 Melrose Ave,90046,"Tapas/Small Plates,Farmers Market",,yelp_2_2008,Melrose,,7469.0,
Phillips Barbecue,(323) 731-4772,2619 Crenshaw Blvd,90016,Barbeque,,yelp_2_2009,Crenshaw,,2619.0,
Fratelli Cafe,(323) 938-2233,7200 Melrose Ave,90046,Coffee & Tea,,yelp_2_2010,Melrose,,7200.0,
The Bun Shop,(323) 468-1031,151 N Western Ave,90004,"Korean,Asian Fusion,Asian Fusion",,yelp_2_2011,Western,N,151.0,
Arashi Sushi,(213) 749-1900,1111 S Hope StSte 100,90015,Sushi Bars,,yelp_2_2012,Hope Stste 100,S,1111.0,
Best Fish Taco In Ensenada,(323) 466-5552,1650 Hillhurst Ave,90027,Mexican,,yelp_2_2014,Hillhurst,,1650.0,
Cafe Beaujolais,(323) 255-5111,1712 Colorado Blvd,90041,French,,yelp_2_2015,Colorado,,1712.0,
Simpang Asia,(310) 815-9075,10433 National BlvdSte 2,90034,Indonesian,,yelp_2_2016,National Blvdste 2,,10433.0,
Olympic Cheonggukjang,(213) 480-1107,2528 W Olympic BlvdSte 104,90006,Korean,,yelp_2_2017,Olympic Blvdste 104,W,2528.0,
Berlin Currywurst,(323) 663-1989,3827 W Sunset Blvd,90026,German,,yelp_2_2018,Sunset,W,3827.0,
Kuishimbo Restaurant,(213) 380-5049,3407 W 6th StSte 101A,90020,"Japanese,Japanese",,yelp_2_2019,6Th,W,3407.0,
Aroma Restaurant,(323) 644-2833,2903 W Sunset Blvd,90026,Italian,,yelp_2_2020,Sunset,W,2903.0,
Manuel’s Original El Tepeyac Cafe,(323) 268-1960,812 N Evergreen Ave,90033,Mexican,,yelp_2_2021,Evergreen,N,812.0,
Figueroa Philly Cheese Steak,(213) 748-9073,3850 S Figueroa St,90037,Cheesesteaks,,yelp_2_2022,Figueroa,S,3850.0,
Dan Sung Sa,(213) 487-9100,3317 W 6th St,90020,Dive Bars,,yelp_2_2023,6Th,W,3317.0,
Kyo-Dong,(213) 384-1716,City Center on 6th3500 W 6th St,90020,Korean,,yelp_2_2027,City,,-1.0,
Bernie’s Teriyaki,(213) 250-8413,318 Glendale Blvd,90026,Asian Fusion,,yelp_2_2028,Glendale,,318.0,
Spear Steak & Seafood House,(213) 688-3000,800 W 6th StSte 100,90017,American (New),,yelp_2_2029,6Th,W,800.0,
Cha Cha Chili,(323) 222-8900,4625 Valley Blvd,90032,Asian Fusion,,yelp_2_2030,Valley,,4625.0,
L & E Oyster Bar,(323) 660-2255,1637 Silver Lake Blvd,90026,"Seafood,Wine Bars",,yelp_2_2031,Silver,,1637.0,
Osteria Mozza,(323) 297-0100,6602 Melrose Ave,90038,Italian,,yelp_2_2035,Melrose,,6602.0,
Jesse’s Camarones Restaurant,(323) 735-6399,1479 W Adams Blvd,90007,Seafood,,yelp_2_2038,Adams,W,1479.0,
CJ’s Cafe,(323) 936-3216,5501 W Pico Blvd,90019,Mexican,,yelp_2_2040,Pico,W,5501.0,
Jack N Jill’s Too,(310) 858-4900,8738 W 3rd St,90048,Creperies,,yelp_2_2041,3Rd,W,8738.0,
TBLA Catering & Cafe,(213) 623-1013,765 Santee St,90014,American (New),,yelp_2_2042,Santee,,765.0,
Plan Check Kitchen + Bar,(213) 403-1616,1111 Wilshire Blvd,90017,Cocktail Bars,,yelp_2_2044,Wilshire,,1111.0,
Carnitas Michoacan,(323) 225-2729,1901 N Broadway,90031,Mexican,,yelp_2_2048,Broadway,N,1901.0,
Ludwig Biergarten,(323) 556-6679,6333 W 3rd StSte 706,90036,German,,yelp_2_2049,3Rd,W,6333.0,
Panini Cafe -Downtown,(213) 489-4200,600 W 9th St,90015,Italian,,yelp_2_2050,9Th,W,600.0,
Amalia’s Restaurant,(323) 644-1515,751 N Virgil Ave,90029,Latin American,,yelp_2_2057,Virgil,N,751.0,
Thai Deli,(323) 223-0269,1835 E Cesar E Chavez Ave,90033,Japanese,,yelp_2_2058,Cesar E Chavez,E,1835.0,
Araya’s Place - Thai Vegan Restaurant,(323) 900-0557,8101 Beverly Blvd,90048,Vegan,,yelp_2_2059,Beverly,,8101.0,
Nick’s Cafe,(323) 222-1450,1300 N Spring St,90012,Diners,,yelp_2_2061,Spring,N,1300.0,
Ariyoshi Sushi Cafe Izakaya,(323) 931-5358,5358 Wilshire Blvd,90036,Sushi Bars,,yelp_2_2062,Wilshire,,5358.0,
The Zipbob,(213) 389-2818,4003 Wilshire Blvd,90010,Korean,,yelp_2_2066,Wilshire,,4003.0,
Slurpin’ Ramen Bar,(213) 388-8607,3500 W 8th St,90005,Ramen,,yelp_2_2067,8Th,W,3500.0,
Il Capriccio on Vermont,(323) 662-5900,1757 N Vermont Ave,90027,Italian,,yelp_2_2068,Vermont,N,1757.0,
Ro Ro’s Chicken,(323) 461-9999,6660 W Sunset BlvdSte C,90028,Middle Eastern,,yelp_2_2069,Sunset Blvdste C,W,6660.0,
Cardamom Indian Cuisine,(323) 936-1000,7233 Beverly Blvd,90036,Indian,,yelp_2_2070,Beverly,,7233.0,
Jang Choong Dong Restaurant,(213) 386-3535,425 S Western Ave,90020,Korean,,yelp_2_2071,Western,S,425.0,
Cassell’s Hamburgers,(213) 387-5502,3600 W 6th St,90020,Burgers,,yelp_2_2074,6Th,W,3600.0,
LA Rose Cafe,(323) 662-4024,4749 Fountain Ave,90029,Filipino,,yelp_2_2078,Fountain,,4749.0,
Mother Dough,(323) 644-2885,4648 Hollywood Blvd,90027,Pizza,,yelp_2_2081,Hollywood,,4648.0,
Village Pizzeria,(323) 465-5566,131 N Larchmont Blvd,90004,Pizza,,yelp_2_2083,Larchmont,N,131.0,
Della Terra,(323) 933-7675,7675 Beverly Blvd,90036,Italian,,yelp_2_2086,Beverly,,7675.0,
PIPS On La Brea,(323) 954-7477,1356 S La Brea Ave,90019,Jazz & Blues,,yelp_2_2087,La Brea,S,1356.0,
Hot Wings Cafe,(323) 930-1233,7011 Melrose Ave,90038,Chicken Wings,,yelp_2_2088,Melrose,,7011.0,
Orleans and York Deli,(323) 291-8800,4454 W Slauson Ave,90043,Cajun/Creole,,yelp_2_2089,Slauson,W,4454.0,
Bourgeois Pig,(323) 464-6008,5931 Franklin Ave,90028,Coffee & Tea,,yelp_2_2090,Franklin,,5931.0,
Mainland Poke Shop,(323) 452-9904,8318 1/2 W 3rd St,90048,Hawaiian,,yelp_2_2093,1/2 W 3Rd,,8318.0,
Byul Gobchang,(213) 739-0321,3819 W 6th St,90020,Barbeque,,yelp_2_2096,6Th,W,3819.0,
Rocco’s Italian Kitchen,(323) 655-0058,6335 Wilshire Blvd,90048,Italian,,yelp_2_2097,Wilshire,,6335.0,
Blossom Restaurant,(213) 623-1973,426 S Main St,90013,Vietnamese,,yelp_2_2098,Main,S,426.0,
Grub,(323) 461-3663,911 Seward St,90038,American (New),,yelp_2_2100,Seward,,911.0,
Spitz - Little Tokyo,(213) 613-0101,371 E 2nd St,90012,Bars,,yelp_2_2103,2Nd,E,371.0,
Oo-Kook Korean BBQ,(213) 385-5665,3385 W 8th St,90005,Korean,,yelp_2_2104,8Th,W,3385.0,
India’s Restaurant,(323) 912-9230,4366 Fountain Ave,90029,Indian,,yelp_2_2105,Fountain,,4366.0,
Versailles Restaurant,(310) 558-3168,10319 Venice Blvd,90034,Cuban,,yelp_2_2107,Venice,,10319.0,
Perch,(213) 802-1770,448 S Hill St,90013,Lounges,,yelp_2_2109,Hill,S,448.0,
Ham Ji Park,(323) 733-8333,4135 W Pico Blvd,90019,Korean,,yelp_2_2110,Pico,W,4135.0,
Sky’s Gourmet Tacos,(323) 932-6253,5408 W Pico Blvd,90019,Mexican,,yelp_2_2112,Pico,W,5408.0,
Wako Donkasu,(213) 381-9256,3377 Wilshire BlvdSte 112,90010,Japanese,,yelp_2_2116,Wilshire Blvdste 112,,3377.0,
Marouch Restaurant,(323) 662-9325,4905 Santa Monica Blvd.,90029,Armenian,,yelp_2_2117,Santa Monica,,4905.0,
Blair’s Restaurant,(323) 660-1882,2903 Rowena Ave,90039,"Italian,IT Services & Computer Repair",,yelp_2_2124,Rowena,,2903.0,
Yang Ban Sul Lung Tang Restaurant,(213) 489-4640,716 E 9th Pl,90021,Korean,,yelp_2_2125,9Th,E,716.0,
New Dragon Seafood Restaurant,(213) 626-6050,936 N Hill St,90012,Chinese,,yelp_2_2127,Hill,N,936.0,
Taylor’s Steakhouse,(213) 382-8449,3361 W 8th St,90005,Steakhouses,,yelp_2_2128,8Th,W,3361.0,
Beachwood Cafe,(323) 871-1717,2695 N Beachwood Dr,90068,American (New),,yelp_2_2129,Beachwood,N,2695.0,
The Park,(213) 482-9209,1400 Sunset Blvd,90026,American (New),,yelp_2_2133,Sunset,,1400.0,
Natural Selection,(213) 265-7470,646 S Main St,90014,Vegetarian,,yelp_2_2136,Main,S,646.0,
The Counter,(213) 228-7800,725 W 7th St,90017,Burgers,,yelp_2_2137,7Th,W,725.0,
Pellicola Pizzeria,(213) 614-8000,421 W 8th St,90014,Italian,,yelp_2_2141,8Th,W,421.0,
Gulfstream,(310) 553-3636,10250 Santa Monica Blvd,90067,American (New),,yelp_2_2142,Santa Monica,,10250.0,
Pacific Dining Car,(213) 483-6000,1310 W 6th St,90017,Steakhouses,,yelp_2_2145,6Th,W,1310.0,
House of Macau,(323) 745-5038,1600 Vine St,90028,Chinese,,yelp_2_2146,Vine,,1600.0,
M Café de Chaya,(323) 525-0588,7119 Melrose Ave,90046,Vegetarian,,yelp_2_2147,Melrose,,7119.0,
Tacos Baja Ensenada,(323) 887-1980,5385 Whittier Blvd,90022,Mexican,,yelp_2_2149,Whittier,,5385.0,
Melrose Cafe,(323) 461-0077,5003 Melrose Ave,90038,Italian,,yelp_2_2151,Melrose,,5003.0,
Guero’s Cocina Mexicana,(213) 488-1574,737 S Los Angeles St,90014,Mexican,,yelp_2_2152,Los Angeles,S,737.0,
El Cochinito Restaurant,(323) 668-0737,3508 W Sunset Blvd,90026,"Cuban,Bakeries,Seafood,American (New),American (New),Seafood",,yelp_2_2154,Sunset,W,3508.0,
Quarters Korean BBQ,(213) 365-8111,3465 W 6th StC-130,90020,Korean,,yelp_2_2155,6Th,W,3465.0,
Yellow House Cafe,(213) 365-0820,234 S Oxford Ave,90004,Desserts,,yelp_2_2156,Oxford,S,234.0,
Rocco’s Italian Market and Deli,(323) 403-0900,1761 N Vermont,90027,Delis,,yelp_2_2157,Vermont,N,1761.0,
El Carmen,(323) 852-1552,8138 W 3rd St,90048,Mexican,,yelp_2_2159,3Rd,W,8138.0,
Mel’s Fish Shack,(323) 732-6357,4524 W Jefferson Blvd,90016,"Seafood Markets,Bakeries",,yelp_2_2165,Jefferson,W,4524.0,
Soowon Galbi KBBQ Restaurant,(213) 365-9292,856 S Vermont AveSte C,90005,Korean,,yelp_2_2166,Vermont Aveste C,S,856.0,
A Food Affair,(310) 557-9795,1515 S Robertson Blvd,90035,French,,yelp_2_2178,Robertson,S,1515.0,
Nabeeya,(213) 622-5750,766 S Santee St,90014,Sushi Bars,,yelp_2_2179,Santee,S,766.0,
Dino’s Burgers,(323) 223-1843,2817 N Main St,90031,Burgers,,yelp_2_2180,Main,N,2817.0,
Sunshine Restaurant,(323) 462-4646,861 N Western Ave,90029,Thai,,yelp_2_2181,Western,N,861.0,
El Diner,(323) 931-1281,5515 Wilshire Blvd,90036,Mexican,,yelp_2_2183,Wilshire,,5515.0,
Tsujita LA Artisan Noodle,(310) 231-7373,2057 Sawtelle Blvd,90025,Ramen,,yelp_2_2184,Sawtelle,,2057.0,
The Original Ramen Burger,(213) 380-2399,239 S Vermont Ave,90004,Burgers,,yelp_2_2186,Vermont,S,239.0,
Chego!,(323) 380-8680,727 N BroadwayUnit 117,90012,Asian Fusion,,yelp_2_2189,Broadwayunit 117,N,727.0,
HMS Bounty,(213) 385-7275,3357 Wilshire Blvd,90010,Bars,,yelp_2_2191,Wilshire,,3357.0,
Homegirl Cafe and Catering,(213) 617-0380,130 W Bruno  St,90012,Vegetarian,,yelp_2_2193,Bruno,W,130.0,
Truxton’s American Bistro,(310) 417-8789,8611 Truxton Ave,90045,"American (New),American (New)",,yelp_2_2198,Truxton,,8611.0,
Atlacatl Restaurant,(323) 663-1404,301 N Berendo St,90004,Salvadoran,,yelp_2_2201,Berendo,N,301.0,
Sage Organic Vegan Bistro,(213) 989-1718,1700 Sunset Blvd,90026,Vegan,,yelp_2_2204,Sunset,,1700.0,
The Dresden Restaurant,(323) 665-4294,1760 N Vermont Ave,90027,Lounges,,yelp_2_2205,Vermont,N,1760.0,
Nick’s Coffee Shop & Deli,(310) 652-3567,8536 W Pico Blvd,90035,Diners,,yelp_2_2207,Pico,W,8536.0,
Gushi,(310) 208-4038,978 Gayley Ave,90024,Korean,,yelp_2_2209,Gayley,,978.0,
Little Jewel of New Orleans,(213) 620-0461,207 Ord St,90012,Delis,,yelp_2_2211,Ord,,207.0,
Necco,(310) 446-5241,1929 Westwood Blvd,90025,Japanese,,yelp_2_2213,Westwood,,1929.0,
Wat Dong Moon Lek Noodle,(323) 666-5993,4356 Fountain Ave,90029,Thai,,yelp_2_2215,Fountain,,4356.0,
Casa Nostra Ristorante & Bar,(213) 362-3311,825 W 9th St,90015,Italian,,yelp_2_2216,9Th,W,825.0,
Quicksand,(310) 439-9170,12201 Santa Monica Blvd,90025,"Salad,Coffee & Tea",,yelp_2_2221,Santa Monica,,12201.0,
Genwa Korean BBQ,(323) 549-0760,5115 Wilshire Blvd,90036,Korean,,yelp_2_2222,Wilshire,,5115.0,
Commissary,(213) 368-3030,The Line Hotel3515 Wilshire Blvd,90010,American (New),,yelp_2_2223,The Line Hotel 3515 Wilshire,,-1.0,
Wokcano,(323) 450-9037,8000 W Sunset BlvdSte A110,90046,Japanese,,yelp_2_2225,Sunset Blvdste A 110,W,8000.0,
LA Paella,(323) 951-0745,476 S San Vicente Blvd,90048,Spanish,,yelp_2_2231,San Vicente,S,476.0,
Room 5,(323) 938-2504,143 N La Brea Ave2nd Fl,90036,American (New),,yelp_2_2232,La Brea,N,143.0,
Soot Bull Jeep,(213) 387-3865,3136 W 8th St,90005,Korean,,yelp_2_2234,8Th,W,3136.0,
Young Dong Restaurant,(213) 386-3729,3828 Wilshire Blvd,90010,Korean,,yelp_2_2237,Wilshire,,3828.0,
Jeon Ju Restaurant,(213) 386-5678,2716 W Olympic BlvdSte 101,90006,Korean,,yelp_2_2242,Olympic Blvdste 101,W,2716.0,
Tofu and Noodles,(213) 915-0256,3068 W 8th St,90005,Korean,,yelp_2_2244,8Th,W,3068.0,
Swingers Diner,(323) 653-5858,8020 Beverly Blvd,90048,Diners,,yelp_2_2247,Beverly,,8020.0,
Sachi Teriyaki House,(323) 293-3865,4455 W Slauson Ave,90043,Japanese,,yelp_2_2251,Slauson,W,4455.0,
Lotus,(213) 478-0090,3742 S Flower St,90007,Hookah Bars,,yelp_2_2252,Flower,S,3742.0,
Industriel,(213) 488-8020,609 S Grand Ave,90017,American (New),,yelp_2_2253,Grand,S,609.0,
Cabbage Patch,(213) 489-4489,520 W 6th St,90014,American (New),,yelp_2_2254,6Th,W,520.0,
Mitsuru Cafe,(213) 613-1028,117 Japanese Village Plz Mall,90012,Japanese,,yelp_2_2256,Japanese,,117.0,
E-Moon Oak Restaurant,(213) 387-8899,869 S Western AveSte 5,90005,Korean,,yelp_2_2262,Western Aveste 5,S,869.0,
The Fix Burger,(323) 661-8494,2520 Hyperion Ave,90027,Burgers,,yelp_2_2263,Hyperion,,2520.0,
BLD,(323) 930-9744,7450 Beverly Blvd,90036,American (New),,yelp_2_2266,Beverly,,7450.0,
Pho 87,(323) 227-0758,1019 N  Broadway,90012,Vietnamese,,yelp_2_2267,Broadway,N,1019.0,
Shin-Sen-Gumi Hakata Ramen - West L.A.,(424) 208-3293,1601 Sawtelle Blvd,90025,Ramen,,yelp_2_2269,Sawtelle,,1601.0,
Humble Potato,(323) 989-2242,8321 Lincoln Blvd,90045,Burgers,,yelp_2_2271,Lincoln,,8321.0,
The New Moon,(213) 624-0186,102 W 9th St,90015,Chinese,,yelp_2_2273,9Th,W,102.0,
Curry House,(213) 620-0855,123 S Onizuka StSte 204,90012,Japanese,,yelp_2_2276,Onizuka Stste 204,S,123.0,
EMC Seafood & Raw Bar,(213) 351-9988,3500 W 6th StSte 101,90020,Seafood,,yelp_2_2277,6Th,W,3500.0,
El Camaron Pelado,(323) 505-7544,2676 Pasadena Ave,90031,Seafood,,yelp_2_2278,Pasadena,,2676.0,
Little Dom’s,(323) 661-0055,2128 Hillhurst Ave,90027,"Italian,American (New)",,yelp_2_2279,Hillhurst,,2128.0,
Zermeño’s Restaurant,(323) 467-1202,6115 Santa Monica Blvd,90038,Mexican,,yelp_2_2280,Santa Monica,,6115.0,
The Hollywood Corner,(323) 463-2220,1156 N Highland Ave,90038,American (Traditional),,yelp_2_2281,Highland,N,1156.0,
Khun Dom Thai,(323) 663-1086,4681 Melrose Ave,90029,Thai,,yelp_2_2282,Melrose,,4681.0,
Simply Pho You,(213) 381-2246,698 S Vermont Ave,90005,Vietnamese,,yelp_2_2283,Vermont,S,698.0,
Market Place Restaurant,(213) 622-7285,1102 Lawrence St,90021,American (New),,yelp_2_2284,Lawrence,,1102.0,
Marie’s Deli & Cafe,(213) 622-5283,731 W 7th St,90017,Bagels,,yelp_2_2285,7Th,W,731.0,
Crossroads,(323) 782-9245,8284 Melrose Ave,90046,Vegan,,yelp_2_2286,Melrose,,8284.0,
Golden Burger 11,(213) 484-2868,1938 W 3rd St,90057,Fast Food,,yelp_2_2290,3Rd,W,1938.0,
Canter’s Deli,(323) 651-2030,419 N Fairfax Ave,90036,Bakeries,,yelp_2_2292,Fairfax,N,419.0,
Blossom Vietnamese Restaurant,(323) 953-8345,4019 W Sunset Blvd,90029,Vietnamese,,yelp_2_2296,Sunset,W,4019.0,
Sake House by Hikari,(213) 389-4000,3465 W 6th StSte 150,90020,Sushi Bars,,yelp_2_2297,6Th,W,3465.0,
Rao’s,(323) 962-7267,1006 Seward St,90038,Italian,,yelp_2_2298,Seward,,1006.0,
Rubio’s Cafe,(310) 202-1770,3380 S Robertson Blvd,90034,Mexican,,yelp_2_2302,Robertson,S,3380.0,
Mariscos 4 Vientos,(323) 266-4045,3000 E Olympic Blvd,90023,Mexican,,yelp_2_2306,Olympic,E,3000.0,
The IZAKA-YA by KATSU-YA,(323) 782-9536,8420 W 3rd St,90048,Sushi Bars,,yelp_2_2309,3Rd,W,8420.0,
Golden Mongolian Restaurant,(213) 263-2141,3012 Wilshire Blvd,90010,Mongolian,,yelp_2_2311,Wilshire,,3012.0,
Charcoal BBQ Bourbon & Beer,(323) 300-5500,2611 N Hyperion Ave,90027,Barbeque,,yelp_2_2312,Hyperion,N,2611.0,
Hama Sushi,(213) 680-3454,347 E 2nd St,90012,Sushi Bars,,yelp_2_2317,2Nd,E,347.0,
CW & Chris Fish and Chicken,(323) 750-9403,6512 S. Western Ave.,90047,Seafood,,yelp_2_2323,Western,S,6512.0,
The Shrimp Lover,(323) 668-9113,5112 Hollywood BlvdSte 101,90027,"Cajun/Creole,Seafood",,yelp_2_2326,Hollywood Blvdste 101,,5112.0,
Churros Calientes,(424) 248-3890,11521 Santa Monica Blvd,90025,Spanish,,yelp_2_2328,Santa Monica,,11521.0,
Yojie Japanese Fondue & Sake Bar,(213) 988-8808,501 W Olympic BlvdSte 102,90015,"Japanese,Japanese Restaurants",,yelp_2_2331,Olympic Blvdste 102,W,501.0,
Chibiscus Asian Cafe,(323) 977-9877,7361 W Sunset Blvd,90046,Bubble Tea,,yelp_2_2333,Sunset,W,7361.0,
